Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
white-crewneck-sweatshirt-hokkaido-wave-copy,,,,,,,,,2xl,,,,,,,,"",100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'99082582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy-1,Black Crewneck Sweatshirt - Modern world,"<p>Stay warm and stylish this winter with our White Crewneck Sweatshirt. Made from high-quality materials, this basic sweatshirt is perfect for any occasion. Its design is versatile and can easily be dressed up or down. Get yours today and stay cozy all season long.</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,Printed Crewneck Sweatshirt,printed,false,Size,s,product.metafields.shopify.size,,,,,,,LV-77-BCS-MW-S,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'78077322022198,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/modernworld.png?v=1728567788,1,"",false,,,,,,,,,,,,,,,,,,,,,black,,,,,s; m; l; xl; 2xl,,,,,,,,,,kg,,,archived
black-crewneck-sweatshirt-bizarre-feeling-copy-1,,,,,,,,,m,,,,,,,,LV-77-BCS-MW-M,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'68077322154966,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/modernworld2.png?v=1728567788,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy-1,,,,,,,,,l,,,,,,,,LV-77-BCS-MW-L,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'98077322287734,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard11-100.jpg?v=1760809273,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy-1,,,,,,,,,xl,,,,,,,,LV-77-BCS-MW-XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'98077322320502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy-1,,,,,,,,,2xl,,,,,,,,LV-77-BCS-MW-2XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'98077322453270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-crewneck-sweatshirt-basic-copy-2,White Crewneck Unisex Sweatshirt - Hokkaido wave,"<p>Stay warm and stylish this winter with our White Crewneck Sweatshirt. Made from high-quality materials, this basic sweatshirt is perfect for any occasion. Its design is versatile and can easily be dressed up or down. Get yours today and stay cozy all season long.</p>
<h4>Size Chart</h4>
<p><img><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard11-100_23d2ab66-47d4-400b-bfdd-8d4dec1de002.jpg?v=1762041554"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,Printed Crewneck Sweatshirt,"New, printed",true,Size,s,product.metafields.shopify.size,,,,,,,LV-84-WCUS-HW-S,100.0,shopify,0,deny,manual,550.00,1100.00,true,false,,,,,'18077325591318,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/HokkaidoWaveBack_c168e247-50ec-47be-9906-723af0ab8f75.png?v=1759789542,1,"",false,,,,,,,,,,,,,,,,,,,,,white,,,,,s; m; l; xl; 2xl,,,,,,,,,,kg,,,active
white-crewneck-sweatshirt-basic-copy-2,,,,,,,,,m,,,,,,,,LV-84-WCUS-HW-M,100.0,shopify,0,deny,manual,550.00,1100.00,true,false,,,,,'88077325624086,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/HokkaidoWaveFront_f621669b-8c42-46a7-9b33-5b4ea85d7464.png?v=1759789542,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-crewneck-sweatshirt-basic-copy-2,,,,,,,,,l,,,,,,,,LV-84-WCUS-HW-L,100.0,shopify,0,deny,manual,550.00,1100.00,true,false,,,,,'38077325756854,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/hokkaidowave.png?v=1759789542,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-crewneck-sweatshirt-basic-copy-2,,,,,,,,,xl,,,,,,,,LV-84-WCUS-HW-XL,100.0,shopify,0,deny,manual,550.00,1100.00,true,false,,,,,'18077325889622,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/hokkaidowave2.png?v=1759789542,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-crewneck-sweatshirt-basic-copy-2,,,,,,,,,2xl,,,,,,,,LV-84-WCUS-HW-2XL,100.0,shopify,0,deny,manual,550.00,1100.00,true,false,,,,,'18077325922390,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard11-100.jpg?v=1760809273,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy,Black Crewneck Sweatshirt - Cool monkey,"<p>Stay warm and stylish this winter with our White Crewneck Sweatshirt. Made from high-quality materials, this basic sweatshirt is perfect for any occasion. Its design is versatile and can easily be dressed up or down. Get yours today and stay cozy all season long.</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,Printed Crewneck Sweatshirt,printed,false,Size,s,product.metafields.shopify.size,,,,,,,LV-76-BCS-CM-S,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'78077321505014,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/coolmonkey.png?v=1728566837,1,"",false,,,,,,,,,,,,,,,,,,,,,black,,,,,s; m; l; xl; 2xl,,,,,,,,,,kg,,,archived
black-crewneck-sweatshirt-bizarre-feeling-copy,,,,,,,,,m,,,,,,,,LV-76-BCS-CM-M,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'18077321637782,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/CrewneckBack-Black_b7bb86e7-f521-4ae1-a8f2-b15a2f1ade92.png?v=1728568486,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy,,,,,,,,,l,,,,,,,,LV-76-BCS-CM-L,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'28077321770550,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard11-100.jpg?v=1760809273,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy,,,,,,,,,xl,,,,,,,,LV-76-BCS-CM-XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'28077321803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-bizarre-feeling-copy,,,,,,,,,2xl,,,,,,,,LV-76-BCS-CM-2XL,100.0,shopify,0,deny,manual,500.00,950.00,true,false,,,,,'58077321936086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-basic-copy,Black Crewneck Sweatshirt - Bizarre feeling,"<p>Stay warm and stylish this winter with our White Crewneck Sweatshirt. Made from high-quality materials, this basic sweatshirt is perfect for any occasion. Its design is versatile and can easily be dressed up or down. Get yours today and stay cozy all season long.</p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,Printed Crewneck Sweatshirt,printed,false,Size,s,product.metafields.shopify.size,,,,,,,LV-75-BCS-BF-S,100.0,shopify,0,deny,manual,500.00,900.00,true,false,,,,,'98077321085334,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/bizzarefeeling_8f83e3ca-0492-4260-9ed8-44cca523dd7d.png?v=1728566716,1,"",false,,,,,,,,,,,,,,,,,,,,,black,,,,,s; m; l; xl; 2xl,,,,,,,,,,kg,,,archived
black-crewneck-sweatshirt-basic-copy,,,,,,,,,m,,,,,,,,LV-75-BCS-BF-M,100.0,shopify,0,deny,manual,500.00,900.00,true,false,,,,,'48077321118102,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/bizzarefeeling2_feaf9951-2e0d-4fd5-b391-3a9f87bb8692.png?v=1728566716,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-basic-copy,,,,,,,,,l,,,,,,,,LV-75-BCS-BF-L,100.0,shopify,0,deny,manual,500.00,900.00,true,false,,,,,'68077321250870,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard11-100.jpg?v=1760809273,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-basic-copy,,,,,,,,,xl,,,,,,,,LV-75-BCS-BF-XL,100.0,shopify,0,deny,manual,500.00,900.00,true,false,,,,,'48077321383638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-crewneck-sweatshirt-basic-copy,,,,,,,,,2xl,,,,,,,,LV-75-BCS-BF-2XL,100.0,shopify,0,deny,manual,500.00,900.00,true,false,,,,,'28077321416406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-close-your-eyes,White Oversized Hoodie - Close Your Eyes,"<p><span>The Oversized Hoodie is crafted from premium quality materials, ensuring warmth and comfort during the winter months. Its oversized fit provides a relaxed silhouette, making it an ideal choice for layering or casual wear. Designed with attention to detail, this hoodie features a soft interior and durable exterior, perfect for everyday use. Available in a variety of colors, it seamlessly combines style and functionality, making it a must-have addition to your winter wardrobe.</span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'94002006,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/closeyoureyes1.png?v=1728331858,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,,,,,s; m; l; xl; 2xl,,unisex,long,,,,,,,kg,,,archived
white-oversized-hoodie-close-your-eyes,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'94034774,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/closeyoureyes2.png?v=1728331858,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-close-your-eyes,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'94067542,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard12-100_64395b4c-9a68-488d-af1c-bf45c96f118b.jpg?v=1760809601,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-close-your-eyes,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'94100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-close-your-eyes,,,,,,,,,2xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'94133078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-mortal-beings,Washed Oversized Hoodie - Mortal Beings,"<p>This Washed Oversized Unisex Hoodie is perfect for those who want a comfortable and stylish look. Made from high-quality materials, it offers a relaxed fit and a washed finish for added texture. With its oversized design, it is suitable for both men and women, making it a versatile addition to any wardrobe.<span></span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'87939926,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/mortalbeings1_e1421f7e-8c86-4ced-9a3f-c2e2b825c3ff.png?v=1728331795,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,,,,,s; m; l; xl,,unisex,long,,,,,,,kg,,,archived
washed-oversized-hoodie-mortal-beings,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'87972694,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/mortalbeings2_39ac885a-34a6-4ba5-8f81-fee9dc049e18.png?v=1728331795,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-mortal-beings,,,,,,,,,l,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'88005462,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard7-100.jpg?v=1763247797,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-mortal-beings,,,,,,,,,xl,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'88038230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-dont-just-believe,Washed Oversized Hoodie - Don't Just Believe,"<p>This Washed Oversized Unisex Hoodie is perfect for those who want a comfortable and stylish look. Made from high-quality materials, it offers a relaxed fit and a washed finish for added texture. With its oversized design, it is suitable for both men and women, making it a versatile addition to any wardrobe.<span></span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'85154646,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/dontjustimagine_believe1.png?v=1728331695,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,,,,,s; m; l; xl,,unisex,long,,,,,,,kg,,,archived
washed-oversized-hoodie-dont-just-believe,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'85187414,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/dontjustimagine_believe2.png?v=1728331695,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-dont-just-believe,,,,,,,,,l,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'85220182,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard7-100.jpg?v=1763247797,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-dont-just-believe,,,,,,,,,xl,,,,,,,,"",100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'85252950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-always-observe,Washed Oversized Hoodie - Always Observe,"<p>This Washed Oversized Unisex Hoodie is perfect for those who want a comfortable and stylish look. Made from high-quality materials, it offers a relaxed fit and a washed finish for added texture. With its oversized design, it is suitable for both men and women, making it a versatile addition to any wardrobe.<span></span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'82303830,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/alwaysobserve1.png?v=1728331651,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,,,,,s; m; l; xl,,unisex,long,,,,,,,kg,,,archived
washed-oversized-hoodie-always-observe,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,650.00,1200.00,true,false,,,,,'82336598,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/alwaysobserve2.png?v=1728331651,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-always-observe,,,,,,,,,l,,,,,,,,"",100.0,shopify,1,deny,manual,650.00,1200.00,true,false,,,,,'82369366,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard7-100.jpg?v=1763247797,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
washed-oversized-hoodie-always-observe,,,,,,,,,xl,,,,,,,,"",100.0,shopify,2,deny,manual,650.00,1200.00,true,false,,,,,'82402134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-fallen,White Oversized Hoodie - Fallen,"<p><span>The Oversized Hoodie is crafted from premium quality materials, ensuring warmth and comfort during the winter months. Its oversized fit provides a relaxed silhouette, making it an ideal choice for layering or casual wear. Designed with attention to detail, this hoodie features a soft interior and durable exterior, perfect for everyday use. Available in a variety of colors, it seamlessly combines style and functionality, making it a must-have addition to your winter wardrobe.</span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75848534,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/fallen1.png?v=1728331436,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,,,,,s; m; l; xl; 2xl,,unisex,long,,,,,,,kg,,,archived
white-oversized-hoodie-fallen,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75881302,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/fallen2.png?v=1728331436,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-fallen,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75914070,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard12-100_64395b4c-9a68-488d-af1c-bf45c96f118b.jpg?v=1760809601,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-fallen,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75946838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-fallen,,,,,,,,,2xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75979606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-flowers,White Oversized Hoodie - Flowers,"<p><span>The Oversized Hoodie is crafted from premium quality materials, ensuring warmth and comfort during the winter months. Its oversized fit provides a relaxed silhouette, making it an ideal choice for layering or casual wear. Designed with attention to detail, this hoodie features a soft interior and durable exterior, perfect for everyday use. Available in a variety of colors, it seamlessly combines style and functionality, making it a must-have addition to your winter wardrobe.</span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75520854,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/flowers1.png?v=1728331385,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,,,,,s; m; l; xl; 2xl,,unisex,long,,,,,,,kg,,,archived
white-oversized-hoodie-flowers,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75553622,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/flowers2.png?v=1728331385,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-flowers,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75586390,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard12-100_64395b4c-9a68-488d-af1c-bf45c96f118b.jpg?v=1760809601,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-flowers,,,,,,,,,xl,,,,,,,,"",100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75619158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-flowers,,,,,,,,,2xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'75651926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-believe,Black Oversized Hoodie - Believe,"<p><span>The Oversized Hoodie is crafted from premium quality materials, ensuring warmth and comfort during the winter months. Its oversized fit provides a relaxed silhouette, making it an ideal choice for layering or casual wear. Designed with attention to detail, this hoodie features a soft interior and durable exterior, perfect for everyday use. Available in a variety of colors, it seamlessly combines style and functionality, making it a must-have addition to your winter wardrobe.</span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,1050.00,true,false,,,,,'73620310,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/believe1.png?v=1728331239,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,black,,,,,s; m; l; xl; 2xl,,unisex,long,,,,,,,kg,,,archived
black-oversized-hoodie-believe,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1050.00,true,false,,,,,'73653078,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/believe2.png?v=1728331239,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-believe,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1050.00,true,false,,,,,'73685846,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard12-100_64395b4c-9a68-488d-af1c-bf45c96f118b.jpg?v=1760809601,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-believe,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1050.00,true,false,,,,,'73718614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-believe,,,,,,,,,2xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1050.00,true,false,,,,,'73751382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-bushido-dragon,Black Oversized Unisex Hoodie - Bushido Dragon,"<p><span>The Oversized Hoodie is crafted from premium quality materials, ensuring warmth and comfort during the winter months. Its oversized fit provides a relaxed silhouette, making it an ideal choice for layering or casual wear. Designed with attention to detail, this hoodie features a soft interior and durable exterior, perfect for everyday use. Available in a variety of colors, it seamlessly combines style and functionality, making it a must-have addition to your winter wardrobe.</span></p>
<h4><span>Size Chart</span></h4>
<p><span><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/W24Artboard12-100_64395b4c-9a68-488d-af1c-bf45c96f118b.jpg?v=1760809601"" alt=""""></span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,"New, printed",true,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,1249.00,true,false,,,,,'72342358,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BushidoDragonBack.png?v=1759788973,1,"",false,,,,,adult,,,,,,,,,,'1,,,adults,,,black,,,,,s; m; l; xl; 2xl,,unisex,long,,,,,,,kg,,,active
black-oversized-hoodie-bushido-dragon,,,,,,,,,m,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1249.00,true,false,,,,,'72375126,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BushidoDragonFront.png?v=1759788973,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-bushido-dragon,,,,,,,,,l,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1249.00,true,false,,,,,'72407894,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/bushidodragon1.png?v=1759788973,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-bushido-dragon,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1249.00,true,false,,,,,'72440662,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/bushidodragon2.png?v=1759788973,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
black-oversized-hoodie-bushido-dragon,,,,,,,,,2xl,,,,,,,,,100.0,shopify,0,deny,manual,600.00,1249.00,true,false,,,,,'72473430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-oversized-hoodie-im-the-danger,White Oversized Hoodie - I'm The Danger,"<p><span>The Oversized Hoodie is crafted from premium quality materials, ensuring warmth and comfort during the winter months. Its oversized fit provides a relaxed silhouette, making it an ideal choice for layering or casual wear. Designed with attention to detail, this hoodie features a soft interior and durable exterior, perfect for everyday use. Available in a variety of colors, it seamlessly combines style and functionality, making it a must-have addition to your winter wardrobe.</span></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Printed Oversized Hoodie,printed,false,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,600.00,999.00,true,false,,,,,'62118742,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/iamthedanger1.png?v=1728330947,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,white,,,,,s; m; l; xl; 2xl,,unisex,long,,,,,,,kg,,,archived
