ProcurementKey,DateKey,SupplierKey,ProductKey,QuantityRequested,UnitCost,TotalCost,LeadTimeDays,ReceivedDateKey,Status
7255,20250302,1,445,50,275.0,13750.0,6.0,20250308.0,Received
7256,20250416,1,445,50,275.0,13750.0,9.0,20250425.0,Received
7257,20250611,1,445,50,275.0,13750.0,11.0,20250622.0,Received
7258,20250815,1,445,50,275.0,13750.0,9.0,20250824.0,Received
7259,20251021,1,445,50,275.0,13750.0,8.0,20251029.0,Received
7260,20251210,1,445,50,275.0,13750.0,11.0,20251221.0,Received
7261,20230302,1,446,50,302.5,15125.0,8.0,20230310.0,Received
7262,20230515,1,446,50,302.5,15125.0,9.0,20230524.0,Received
7263,20230712,1,446,50,302.5,15125.0,8.0,20230720.0,Received
7264,20230828,1,446,50,302.5,15125.0,7.0,20230904.0,Received
7265,20231018,1,446,50,302.5,15125.0,7.0,20231025.0,Received
7266,20240105,1,446,50,302.5,15125.0,6.0,20240111.0,Received
7267,20240401,1,446,50,302.5,15125.0,,,Confirmed
7268,20240528,1,446,50,302.5,15125.0,6.0,20240603.0,Received
7269,20240726,1,446,50,302.5,15125.0,5.0,20240731.0,Received
7270,20241018,1,446,50,302.5,15125.0,7.0,20241025.0,Received
7271,20250110,1,446,50,302.5,15125.0,10.0,20250120.0,Received
7272,20250324,1,446,50,302.5,15125.0,,,Cancelled
7273,20250526,1,446,50,302.5,15125.0,11.0,20250606.0,Received
7274,20250726,1,446,50,302.5,15125.0,11.0,20250806.0,Received
7275,20251007,1,446,50,302.5,15125.0,11.0,20251018.0,Received
7276,20251130,1,446,50,302.5,15125.0,6.0,20251206.0,Received
7277,20260117,1,446,50,302.5,15125.0,10.0,20260127.0,Received
7278,20230314,1,447,50,302.5,15125.0,9.0,20230323.0,Received
7279,20230513,1,447,50,302.5,15125.0,9.0,20230522.0,Received
7280,20230707,1,447,50,302.5,15125.0,7.0,20230714.0,Received
7281,20230902,1,447,50,302.5,15125.0,5.0,20230907.0,Received
7282,20231127,1,447,50,302.5,15125.0,,,Cancelled
7283,20240129,1,447,50,302.5,15125.0,7.0,20240205.0,Received
7284,20240406,1,447,50,302.5,15125.0,8.0,20240414.0,Received
7285,20240530,1,447,50,302.5,15125.0,10.0,20240609.0,Received
7286,20240731,1,447,50,302.5,15125.0,9.0,20240809.0,Received
7287,20241022,1,447,50,302.5,15125.0,10.0,20241101.0,Received
7288,20250112,1,447,50,302.5,15125.0,10.0,20250122.0,Received
7289,20250408,1,447,50,302.5,15125.0,5.0,20250413.0,Received
7290,20250606,1,447,50,302.5,15125.0,9.0,20250615.0,Received
7291,20250729,1,447,50,302.5,15125.0,7.0,20250805.0,Received
7292,20250929,1,447,50,302.5,15125.0,11.0,20251010.0,Received
7293,20251204,1,447,50,302.5,15125.0,5.0,20251209.0,Received
7294,20230216,1,448,50,302.5,15125.0,,,Cancelled
7295,20230511,1,448,50,302.5,15125.0,11.0,20230522.0,Received
7296,20230629,1,448,50,302.5,15125.0,8.0,20230707.0,Received
7297,20230904,1,448,50,302.5,15125.0,6.0,20230910.0,Received
7298,20231024,1,448,50,302.5,15125.0,,,Confirmed
7299,20240118,1,448,50,302.5,15125.0,9.0,20240127.0,Received
7300,20240327,1,448,50,302.5,15125.0,10.0,20240406.0,Received
7301,20240530,1,448,50,302.5,15125.0,9.0,20240608.0,Received
7302,20240824,1,448,50,302.5,15125.0,,,Confirmed
7303,20241031,1,448,50,302.5,15125.0,8.0,20241108.0,Received
7304,20250115,1,448,50,302.5,15125.0,6.0,20250121.0,Received
7305,20250325,1,448,50,302.5,15125.0,11.0,20250405.0,Received
7306,20250617,1,448,50,302.5,15125.0,5.0,20250622.0,Received
7307,20250827,1,448,50,302.5,15125.0,11.0,20250907.0,Received
7308,20251114,1,448,50,302.5,15125.0,,,Cancelled
7309,20260122,1,448,50,302.5,15125.0,10.0,20260201.0,Received
7310,20230323,1,449,50,302.5,15125.0,6.0,20230329.0,Received
7311,20230619,1,449,50,302.5,15125.0,6.0,20230625.0,Received
7312,20230806,1,449,50,302.5,15125.0,7.0,20230813.0,Received
7313,20231012,1,449,50,302.5,15125.0,9.0,20231021.0,Received
7314,20231227,1,449,50,302.5,15125.0,5.0,20240101.0,Received
7315,20240212,1,449,50,302.5,15125.0,7.0,20240219.0,Received
7316,20240504,1,449,50,302.5,15125.0,6.0,20240510.0,Received
7317,20240705,1,449,50,302.5,15125.0,7.0,20240712.0,Received
7318,20240909,1,449,50,302.5,15125.0,5.0,20240914.0,Received
7319,20241202,1,449,50,302.5,15125.0,11.0,20241213.0,Received
7320,20250130,1,449,50,302.5,15125.0,10.0,20250209.0,Received
7321,20250405,1,449,50,302.5,15125.0,10.0,20250415.0,Received
7322,20250527,1,449,50,302.5,15125.0,6.0,20250602.0,Received
7323,20250725,1,449,50,302.5,15125.0,5.0,20250730.0,Received
7324,20251021,1,449,50,302.5,15125.0,6.0,20251027.0,Received
7325,20260118,1,449,50,302.5,15125.0,6.0,20260124.0,Received
7326,20230217,1,450,50,302.5,15125.0,6.0,20230223.0,Received
7327,20230516,1,450,50,302.5,15125.0,7.0,20230523.0,Received
7328,20230729,1,450,50,302.5,15125.0,11.0,20230809.0,Received
7329,20231013,1,450,50,302.5,15125.0,11.0,20231024.0,Received
7330,20231214,1,450,50,302.5,15125.0,11.0,20231225.0,Received
7331,20240215,1,450,50,302.5,15125.0,9.0,20240224.0,Received
7332,20240511,1,450,50,302.5,15125.0,5.0,20240516.0,Received
7333,20240628,1,450,50,302.5,15125.0,8.0,20240706.0,Received
7334,20240822,1,450,50,302.5,15125.0,7.0,20240829.0,Received
7335,20241007,1,450,50,302.5,15125.0,9.0,20241016.0,Received
7336,20241220,1,450,50,302.5,15125.0,9.0,20241229.0,Received
7337,20250307,1,450,50,302.5,15125.0,10.0,20250317.0,Received
7338,20250521,1,450,50,302.5,15125.0,8.0,20250529.0,Received
7339,20250710,1,450,50,302.5,15125.0,9.0,20250719.0,Received
7340,20250904,1,450,50,302.5,15125.0,7.0,20250911.0,Received
7341,20251107,1,450,50,302.5,15125.0,6.0,20251113.0,Received
7342,20260128,1,450,50,302.5,15125.0,5.0,20260202.0,Received
7343,20230315,1,451,50,275.0,13750.0,11.0,20230326.0,Received
7344,20230519,1,451,50,275.0,13750.0,11.0,20230530.0,Received
7345,20230721,1,451,50,275.0,13750.0,10.0,20230731.0,Received
7346,20231005,1,451,50,275.0,13750.0,7.0,20231012.0,Received
7347,20231223,1,451,50,275.0,13750.0,9.0,20240101.0,Received
7348,20240319,1,451,50,275.0,13750.0,6.0,20240325.0,Received
7349,20240607,1,451,50,275.0,13750.0,8.0,20240615.0,Received
7350,20240904,1,451,50,275.0,13750.0,5.0,20240909.0,Received
7351,20241104,1,451,50,275.0,13750.0,10.0,20241114.0,Received
7352,20250128,1,451,50,275.0,13750.0,10.0,20250207.0,Received
7353,20250421,1,451,50,275.0,13750.0,9.0,20250430.0,Received
7354,20250612,1,451,50,275.0,13750.0,6.0,20250618.0,Received
7355,20250728,1,451,50,275.0,13750.0,8.0,20250805.0,Received
7356,20251014,1,451,50,275.0,13750.0,7.0,20251021.0,Received
7357,20260107,1,451,50,275.0,13750.0,6.0,20260113.0,Received
7358,20230309,1,452,50,275.0,13750.0,6.0,20230315.0,Received
7359,20230510,1,452,50,275.0,13750.0,8.0,20230518.0,Received
7360,20230705,1,452,50,275.0,13750.0,7.0,20230712.0,Received
7361,20230902,1,452,50,275.0,13750.0,8.0,20230910.0,Received
7362,20231115,1,452,50,275.0,13750.0,11.0,20231126.0,Received
7363,20240121,1,452,50,275.0,13750.0,9.0,20240130.0,Received
7364,20240330,1,452,50,275.0,13750.0,7.0,20240406.0,Received
7365,20240528,1,452,50,275.0,13750.0,10.0,20240607.0,Received
7366,20240822,1,452,50,275.0,13750.0,11.0,20240902.0,Received
7367,20241026,1,452,50,275.0,13750.0,6.0,20241101.0,Received
7368,20241214,1,452,50,275.0,13750.0,,,Confirmed
7369,20250219,1,452,50,275.0,13750.0,8.0,20250227.0,Received
7370,20250506,1,452,50,275.0,13750.0,5.0,20250511.0,Received
7371,20250702,1,452,50,275.0,13750.0,10.0,20250712.0,Received
7372,20250918,1,452,50,275.0,13750.0,7.0,20250925.0,Received
7373,20251115,1,452,50,275.0,13750.0,9.0,20251124.0,Received
7374,20230215,1,453,50,275.0,13750.0,5.0,20230220.0,Received
7375,20230408,1,453,50,275.0,13750.0,9.0,20230417.0,Received
7376,20230611,1,453,50,275.0,13750.0,8.0,20230619.0,Received
7377,20230827,1,453,50,275.0,13750.0,5.0,20230901.0,Received
7378,20231028,1,453,50,275.0,13750.0,9.0,20231106.0,Received
7379,20231224,1,453,50,275.0,13750.0,11.0,20240104.0,Received
7380,20240214,1,453,50,275.0,13750.0,5.0,20240219.0,Received
7381,20240413,1,453,50,275.0,13750.0,9.0,20240422.0,Received
7382,20240605,1,453,50,275.0,13750.0,5.0,20240610.0,Received
7383,20240829,1,453,50,275.0,13750.0,6.0,20240904.0,Received
7384,20241109,1,453,50,275.0,13750.0,6.0,20241115.0,Received
7385,20250203,1,453,50,275.0,13750.0,8.0,20250211.0,Received
7386,20250327,1,453,50,275.0,13750.0,11.0,20250407.0,Received
7387,20250518,1,453,50,275.0,13750.0,11.0,20250529.0,Received
7388,20250706,1,453,50,275.0,13750.0,7.0,20250713.0,Received
7389,20250824,1,453,50,275.0,13750.0,5.0,20250829.0,Received
7390,20251017,1,453,50,275.0,13750.0,5.0,20251022.0,Received
7391,20251203,1,453,50,275.0,13750.0,8.0,20251211.0,Received
7392,20230313,1,454,50,275.0,13750.0,10.0,20230323.0,Received
7393,20230522,1,454,50,275.0,13750.0,5.0,20230527.0,Received
7394,20230811,1,454,50,275.0,13750.0,5.0,20230816.0,Received
7395,20231014,1,454,50,275.0,13750.0,5.0,20231019.0,Received
7396,20231207,1,454,50,275.0,13750.0,8.0,20231215.0,Received
7397,20240208,1,454,50,275.0,13750.0,8.0,20240216.0,Received
7398,20240406,1,454,50,275.0,13750.0,6.0,20240412.0,Received
7399,20240618,1,454,50,275.0,13750.0,9.0,20240627.0,Received
7400,20240830,1,454,50,275.0,13750.0,5.0,20240904.0,Received
7401,20241101,1,454,50,275.0,13750.0,5.0,20241106.0,Received
7402,20250126,1,454,50,275.0,13750.0,,,Confirmed
7403,20250317,1,454,50,275.0,13750.0,5.0,20250322.0,Received
7404,20250509,1,454,50,275.0,13750.0,9.0,20250518.0,Received
7405,20250713,1,454,50,275.0,13750.0,5.0,20250718.0,Received
7406,20251003,1,454,50,275.0,13750.0,9.0,20251012.0,Received
7407,20251224,1,454,50,275.0,13750.0,10.0,20260103.0,Received
7408,20230217,1,455,50,275.0,13750.0,8.0,20230225.0,Received
7409,20230511,1,455,50,275.0,13750.0,7.0,20230518.0,Received
7410,20230807,1,455,50,275.0,13750.0,9.0,20230816.0,Received
7411,20230926,1,455,50,275.0,13750.0,,,Cancelled
7412,20231211,1,455,50,275.0,13750.0,11.0,20231222.0,Received
7413,20240216,1,455,50,275.0,13750.0,9.0,20240225.0,Received
7414,20240409,1,455,50,275.0,13750.0,7.0,20240416.0,Received
7415,20240529,1,455,50,275.0,13750.0,5.0,20240603.0,Received
7416,20240718,1,455,50,275.0,13750.0,9.0,20240727.0,Received
7417,20240905,1,455,50,275.0,13750.0,,,Confirmed
7418,20241102,1,455,50,275.0,13750.0,6.0,20241108.0,Received
7419,20250126,1,455,50,275.0,13750.0,9.0,20250204.0,Received
7420,20250328,1,455,50,275.0,13750.0,,,Confirmed
7421,20250609,1,455,50,275.0,13750.0,8.0,20250617.0,Received
7422,20250801,1,455,50,275.0,13750.0,10.0,20250811.0,Received
7423,20251020,1,455,50,275.0,13750.0,6.0,20251026.0,Received
7424,20251206,1,455,50,275.0,13750.0,8.0,20251214.0,Received
7425,20230310,1,456,50,275.0,13750.0,8.0,20230318.0,Received
7426,20230522,1,456,50,275.0,13750.0,7.0,20230529.0,Received
7427,20230730,1,456,50,275.0,13750.0,7.0,20230806.0,Received
7428,20231019,1,456,50,275.0,13750.0,6.0,20231025.0,Received
7429,20231226,1,456,50,275.0,13750.0,9.0,20240104.0,Received
7430,20240213,1,456,50,275.0,13750.0,5.0,20240218.0,Received
7431,20240414,1,456,50,275.0,13750.0,6.0,20240420.0,Received
7432,20240710,1,456,50,275.0,13750.0,10.0,20240720.0,Received
7433,20240927,1,456,50,275.0,13750.0,10.0,20241007.0,Received
7434,20241222,1,456,50,275.0,13750.0,6.0,20241228.0,Received
7435,20250310,1,456,50,275.0,13750.0,11.0,20250321.0,Received
7436,20250428,1,456,50,275.0,13750.0,6.0,20250504.0,Received
7437,20250630,1,456,50,275.0,13750.0,8.0,20250708.0,Received
7438,20250820,1,456,50,275.0,13750.0,8.0,20250828.0,Received
7439,20251026,1,456,50,275.0,13750.0,9.0,20251104.0,Received
7440,20260107,1,456,50,275.0,13750.0,5.0,20260112.0,Received
7441,20230223,1,457,50,275.0,13750.0,7.0,20230302.0,Received
7442,20230424,1,457,50,275.0,13750.0,9.0,20230503.0,Received
7443,20230707,1,457,50,275.0,13750.0,11.0,20230718.0,Received
7444,20230821,1,457,50,275.0,13750.0,7.0,20230828.0,Received
7445,20231014,1,457,50,275.0,13750.0,6.0,20231020.0,Received
7446,20231213,1,457,50,275.0,13750.0,5.0,20231218.0,Received
7447,20240227,1,457,50,275.0,13750.0,11.0,20240309.0,Received
7448,20240421,1,457,50,275.0,13750.0,9.0,20240430.0,Received
7449,20240715,1,457,50,275.0,13750.0,11.0,20240726.0,Received
7450,20241011,1,457,50,275.0,13750.0,6.0,20241017.0,Received
7451,20241130,1,457,50,275.0,13750.0,11.0,20241211.0,Received
7452,20250202,1,457,50,275.0,13750.0,6.0,20250208.0,Received
7453,20250323,1,457,50,275.0,13750.0,6.0,20250329.0,Received
7454,20250610,1,457,50,275.0,13750.0,9.0,20250619.0,Received
7455,20250831,1,457,50,275.0,13750.0,11.0,20250911.0,Received
7456,20251104,1,457,50,275.0,13750.0,11.0,20251115.0,Received
7457,20260131,1,457,50,275.0,13750.0,8.0,20260208.0,Received
7458,20230308,1,458,50,275.0,13750.0,6.0,20230314.0,Received
7459,20230428,1,458,50,275.0,13750.0,6.0,20230504.0,Received
7460,20230720,1,458,50,275.0,13750.0,8.0,20230728.0,Received
7461,20231016,1,458,50,275.0,13750.0,6.0,20231022.0,Received
7462,20231221,1,458,50,275.0,13750.0,,,Cancelled
7463,20240212,1,458,50,275.0,13750.0,6.0,20240218.0,Received
7464,20240502,1,458,50,275.0,13750.0,10.0,20240512.0,Received
7465,20240716,1,458,50,275.0,13750.0,5.0,20240721.0,Received
7466,20240916,1,458,50,275.0,13750.0,,,Confirmed
7467,20241214,1,458,50,275.0,13750.0,6.0,20241220.0,Received
7468,20250215,1,458,50,275.0,13750.0,7.0,20250222.0,Received
7469,20250506,1,458,50,275.0,13750.0,10.0,20250516.0,Received
7470,20250727,1,458,50,275.0,13750.0,7.0,20250803.0,Received
7471,20250914,1,458,50,275.0,13750.0,11.0,20250925.0,Received
7472,20251104,1,458,50,275.0,13750.0,5.0,20251109.0,Received
7473,20260104,1,458,50,275.0,13750.0,9.0,20260113.0,Received
7474,20230222,1,459,50,275.0,13750.0,9.0,20230303.0,Received
7475,20230512,1,459,50,275.0,13750.0,5.0,20230517.0,Received
7476,20230726,1,459,50,275.0,13750.0,8.0,20230803.0,Received
7477,20231011,1,459,50,275.0,13750.0,5.0,20231016.0,Received
7478,20240106,1,459,50,275.0,13750.0,7.0,20240113.0,Received
7479,20240220,1,459,50,275.0,13750.0,5.0,20240225.0,Received
7480,20240518,1,459,50,275.0,13750.0,,,Cancelled
7481,20240807,1,459,50,275.0,13750.0,11.0,20240818.0,Received
7482,20241016,1,459,50,275.0,13750.0,7.0,20241023.0,Received
7483,20250104,1,459,50,275.0,13750.0,5.0,20250109.0,Received
7484,20250316,1,459,50,275.0,13750.0,6.0,20250322.0,Received
7485,20250507,1,459,50,275.0,13750.0,7.0,20250514.0,Received
7486,20250727,1,459,50,275.0,13750.0,7.0,20250803.0,Received
7487,20251007,1,459,50,275.0,13750.0,10.0,20251017.0,Received
7488,20251231,1,459,50,275.0,13750.0,7.0,20260107.0,Received
7489,20230322,1,460,50,275.0,13750.0,11.0,20230402.0,Received
7490,20230609,1,460,50,275.0,13750.0,,,Confirmed
7491,20230727,1,460,50,275.0,13750.0,5.0,20230801.0,Received
7492,20231014,1,460,50,275.0,13750.0,8.0,20231022.0,Received
7493,20231228,1,460,50,275.0,13750.0,5.0,20240102.0,Received
7494,20240314,1,460,50,275.0,13750.0,5.0,20240319.0,Received
7495,20240520,1,460,50,275.0,13750.0,5.0,20240525.0,Received
7496,20240716,1,460,50,275.0,13750.0,6.0,20240722.0,Received
7497,20241007,1,460,50,275.0,13750.0,5.0,20241012.0,Received
7498,20241223,1,460,50,275.0,13750.0,10.0,20250102.0,Received
7499,20250207,1,460,50,275.0,13750.0,11.0,20250218.0,Received
7500,20250402,1,460,50,275.0,13750.0,10.0,20250412.0,Received
7501,20250628,1,460,50,275.0,13750.0,9.0,20250707.0,Received
7502,20250919,1,460,50,275.0,13750.0,,,Confirmed
7503,20251124,1,460,50,275.0,13750.0,7.0,20251201.0,Received
7504,20230326,1,461,50,275.0,13750.0,7.0,20230402.0,Received
7505,20230603,1,461,50,275.0,13750.0,6.0,20230609.0,Received
7506,20230719,1,461,50,275.0,13750.0,10.0,20230729.0,Received
7507,20230911,1,461,50,275.0,13750.0,9.0,20230920.0,Received
7508,20231109,1,461,50,275.0,13750.0,10.0,20231119.0,Received
7509,20240129,1,461,50,275.0,13750.0,8.0,20240206.0,Received
7510,20240325,1,461,50,275.0,13750.0,5.0,20240330.0,Received
7511,20240609,1,461,50,275.0,13750.0,5.0,20240614.0,Received
7512,20240901,1,461,50,275.0,13750.0,7.0,20240908.0,Received
7513,20241124,1,461,50,275.0,13750.0,11.0,20241205.0,Received
7514,20250213,1,461,50,275.0,13750.0,7.0,20250220.0,Received
7515,20250417,1,461,50,275.0,13750.0,5.0,20250422.0,Received
7516,20250606,1,461,50,275.0,13750.0,9.0,20250615.0,Received
7517,20250829,1,461,50,275.0,13750.0,10.0,20250908.0,Received
7518,20251025,1,461,50,275.0,13750.0,5.0,20251030.0,Received
7519,20251227,1,461,50,275.0,13750.0,8.0,20260104.0,Received
7520,20230313,1,462,50,275.0,13750.0,5.0,20230318.0,Received
7521,20230530,1,462,50,275.0,13750.0,11.0,20230610.0,Received
7522,20230716,1,462,50,275.0,13750.0,5.0,20230721.0,Received
7523,20230922,1,462,50,275.0,13750.0,11.0,20231003.0,Received
7524,20231119,1,462,50,275.0,13750.0,7.0,20231126.0,Received
7525,20240115,1,462,50,275.0,13750.0,8.0,20240123.0,Received
7526,20240401,1,462,50,275.0,13750.0,7.0,20240408.0,Received
7527,20240516,1,462,50,275.0,13750.0,7.0,20240523.0,Received
7528,20240728,1,462,50,275.0,13750.0,,,Confirmed
7529,20240925,1,462,50,275.0,13750.0,11.0,20241006.0,Received
7530,20241213,1,462,50,275.0,13750.0,11.0,20241224.0,Received
7531,20250228,1,462,50,275.0,13750.0,5.0,20250305.0,Received
7532,20250421,1,462,50,275.0,13750.0,10.0,20250501.0,Received
7533,20250605,1,462,50,275.0,13750.0,5.0,20250610.0,Received
7534,20250823,1,462,50,275.0,13750.0,9.0,20250901.0,Received
7535,20251008,1,462,50,275.0,13750.0,9.0,20251017.0,Received
7536,20251210,1,462,50,275.0,13750.0,5.0,20251215.0,Received
7537,20230323,1,463,50,275.0,13750.0,11.0,20230403.0,Received
7538,20230515,1,463,50,275.0,13750.0,10.0,20230525.0,Received
7539,20230704,1,463,50,275.0,13750.0,7.0,20230711.0,Received
7540,20230909,1,463,50,275.0,13750.0,8.0,20230917.0,Received
7541,20231103,1,463,50,275.0,13750.0,,,Confirmed
7542,20240130,1,463,50,275.0,13750.0,10.0,20240209.0,Received
7543,20240407,1,463,50,275.0,13750.0,9.0,20240416.0,Received
7544,20240526,1,463,50,275.0,13750.0,8.0,20240603.0,Received
7545,20240801,1,463,50,275.0,13750.0,9.0,20240810.0,Received
7546,20240927,1,463,50,275.0,13750.0,9.0,20241006.0,Received
7547,20241207,1,463,50,275.0,13750.0,,,Cancelled
7548,20250122,1,463,50,275.0,13750.0,5.0,20250127.0,Received
7549,20250401,1,463,50,275.0,13750.0,,,Cancelled
7550,20250529,1,463,50,275.0,13750.0,9.0,20250607.0,Received
7551,20250823,1,463,50,275.0,13750.0,9.0,20250901.0,Received
7552,20251102,1,463,50,275.0,13750.0,10.0,20251112.0,Received
7553,20260107,1,463,50,275.0,13750.0,5.0,20260112.0,Received
7554,20230305,1,464,50,275.0,13750.0,8.0,20230313.0,Received
7555,20230505,1,464,50,275.0,13750.0,7.0,20230512.0,Received
7556,20230713,1,464,50,275.0,13750.0,5.0,20230718.0,Received
7557,20230908,1,464,50,275.0,13750.0,7.0,20230915.0,Received
7558,20231105,1,464,50,275.0,13750.0,7.0,20231112.0,Received
7559,20231222,1,464,50,275.0,13750.0,7.0,20231229.0,Received
7560,20240217,1,464,50,275.0,13750.0,6.0,20240223.0,Received
7561,20240403,1,464,50,275.0,13750.0,7.0,20240410.0,Received
7562,20240519,1,464,50,275.0,13750.0,10.0,20240529.0,Received
7563,20240714,1,464,50,275.0,13750.0,11.0,20240725.0,Received
7564,20240831,1,464,50,275.0,13750.0,,,Cancelled
7565,20241018,1,464,50,275.0,13750.0,7.0,20241025.0,Received
7566,20241228,1,464,50,275.0,13750.0,5.0,20250102.0,Received
7567,20250307,1,464,50,275.0,13750.0,7.0,20250314.0,Received
7568,20250503,1,464,50,275.0,13750.0,9.0,20250512.0,Received
7569,20250721,1,464,50,275.0,13750.0,11.0,20250801.0,Received
7570,20250930,1,464,50,275.0,13750.0,11.0,20251011.0,Received
7571,20251212,1,464,50,275.0,13750.0,9.0,20251221.0,Received
7572,20230222,1,465,50,275.0,13750.0,7.0,20230301.0,Received
7573,20230507,1,465,50,275.0,13750.0,7.0,20230514.0,Received
7574,20230708,1,465,50,275.0,13750.0,9.0,20230717.0,Received
7575,20230930,1,465,50,275.0,13750.0,7.0,20231007.0,Received
7576,20231205,1,465,50,275.0,13750.0,5.0,20231210.0,Received
7577,20240227,1,465,50,275.0,13750.0,10.0,20240308.0,Received
7578,20240515,1,465,50,275.0,13750.0,11.0,20240526.0,Received
7579,20240720,1,465,50,275.0,13750.0,,,Confirmed
7580,20240907,1,465,50,275.0,13750.0,9.0,20240916.0,Received
7581,20241114,1,465,50,275.0,13750.0,11.0,20241125.0,Received
7582,20250118,1,465,50,275.0,13750.0,7.0,20250125.0,Received
